time,longitude,latitude,FireMask,LST_Day_1km,LST_Night_1km,Emis_31,Emis_32,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,u_component_of_wind_10m,v_component_of_wind_10m,region
1630886400000,-123.1949580641512,39.20697057539652,4.0,15708.0,14489.5,245.5,245.0,870.0,1915.0,483.0,772.5,2147.0,1830.0,1133.5,297.04944101969403,296.02841250101727,294.73433685302734,0.1382007598876953,0.15365282694498697,0.1934057871500651,-0.14716529846191406,0.08680514494578044,1
1630972800000,-123.1949580641512,39.20697057539652,3.0,15750.5,,248.5,248.0,1262.5,2762.0,642.0,1061.0,3181.5,2747.5,1750.5,298.0194568634033,296.84118207295734,294.8219184875488,0.13816006978352866,0.15361595153808594,0.19317309061686197,0.31643931070963544,-0.2741843859354655,1
1631059200000,-123.1949580641512,39.20697057539652,4.0,,,,,1826.5,2700.5,1787.5,1856.5,2778.5,2079.5,1124.0,298.3514003753662,297.2853374481201,294.9619255065918,0.1381251017252604,0.15356763203938803,0.1929175059000651,0.8580061594645182,-1.0028072992960613,1
1631145600000,-123.1949580641512,39.20697057539652,4.0,,14679.0,248.0,247.5,2630.0,3652.0,2316.0,2573.5,4020.5,3494.0,2581.5,297.9766190846761,297.4122778574626,295.11599858601886,0.13837877909342447,0.1535205841064453,0.19265874226888022,0.8483619689941406,-0.7636696894963583,1
1631232000000,-123.1949580641512,39.20697057539652,4.0,15545.5,,248.0,247.5,945.0,2106.0,509.5,789.0,2484.0,2128.0,1373.5,296.58944002787274,296.8711452484131,295.2254123687744,0.14094034830729166,0.15348688761393228,0.19242159525553384,1.0647608439127605,-0.24686904748280844,1
1631318400000,-123.1949580641512,39.20697057539652,3.0,15334.0,14490.5,246.0,243.0,1127.5,2649.0,612.0,994.0,3010.5,2440.0,1445.5,294.7741928100586,295.4869505564372,295.21610196431476,0.14101664225260416,0.1534576416015625,0.19218126932779947,0.6967544555664062,-0.3726094563802083,1
1631404800000,-123.1949580641512,39.20697057539652,5.0,15722.0,14512.5,248.5,248.0,1048.5,2273.5,572.5,878.0,2691.0,2360.5,1499.5,295.71238072713214,295.3425432840983,295.12528737386066,0.14054361979166666,0.1534277598063151,0.1919409434000651,0.6773846944173177,-0.662543535232544,1
1631491200000,-123.1949580641512,39.20697057539652,5.0,15585.5,14519.0,246.0,244.0,791.5,1890.5,491.0,705.0,2100.5,1780.5,1047.5,295.6290632883708,295.5232613881429,295.06631787618,0.14012972513834634,0.1533940633138021,0.19171524047851562,0.8361129760742188,-0.5795905987421671,1
1631577600000,-123.1949580641512,39.20697057539652,4.0,15655.5,14518.5,249.0,248.5,1127.0,2446.0,635.0,968.5,2865.5,2537.5,1665.0,296.748348236084,295.83895047505695,295.0325457255046,0.13975079854329428,0.15335909525553384,0.19147936503092447,0.0433661142985026,-0.2812287012736003,1
1631664000000,-123.1949580641512,39.20697057539652,4.0,15409.0,14548.0,247.5,247.0,837.5,1966.0,535.5,730.5,2227.5,1867.0,1130.0,296.0512409210205,296.1486676534017,295.05426025390625,0.1394322713216146,0.15332794189453125,0.19127527872721353,0.4635155995686849,0.2343937555948893,1
1631750400000,-123.1949580641512,39.20697057539652,4.0,15222.0,14427.5,248.0,247.0,1177.5,2547.0,647.0,1015.0,2975.0,2463.0,1532.0,294.4413197835286,295.2476997375488,295.0312156677246,0.13931910196940103,0.15329742431640625,0.1910686492919922,0.5355269114176432,0.18576383590698242,1
1631836800000,-123.1949580641512,39.20697057539652,4.0,15438.0,14464.5,248.0,247.5,901.5,1919.5,530.5,770.5,2278.5,1942.5,1230.5,294.0667546590169,294.5715910593669,294.9268341064453,0.13926060994466147,0.15327135721842447,0.19086774190266928,0.36956024169921875,0.2381436030069987,1
1631923200000,-123.1949580641512,39.20697057539652,3.0,,14336.5,248.0,247.5,9176.5,9238.5,8932.5,9176.5,8228.0,6438.5,3739.0,291.30141830444336,293.69841448465985,294.774995803833,0.14256413777669272,0.1532573699951172,0.19071451822916666,0.9666748046875,0.31007365385691327,1
1632009600000,-123.1949580641512,39.20697057539652,4.0,,14323.0,249.0,248.0,1351.5,2308.5,1011.5,1245.0,2640.0,2308.0,1646.5,289.53583272298175,291.29149436950684,294.44776089986163,0.20936012268066406,0.15367253621419272,0.19079144795735678,0.9039732615152994,-0.41919322808583576,1
1632096000000,-123.1949580641512,39.20697057539652,5.0,15282.0,14243.0,246.0,244.0,698.5,1796.5,384.0,605.0,2063.0,1687.5,992.5,291.0544573465983,291.0923703511556,294.0493354797363,0.21347681681315103,0.15467198689778647,0.19068590799967447,-0.04509798685709635,-0.8876883188883463,1
1632182400000,-123.1949580641512,39.20697057539652,5.0,15580.5,14376.0,248.5,247.5,1073.5,2410.5,563.0,891.5,2840.5,2485.0,1564.0,294.5485261281331,293.15415318806964,293.8160711924235,0.2021770477294922,0.15531031290690103,0.19049517313639322,-0.6676244338353475,0.2273381551106771,1
1632268800000,-123.1949580641512,39.20697057539652,4.0,,14494.0,248.0,247.5,,,,,,,,295.05994542439777,294.4402383168538,293.80140050252277,0.19239362080891928,0.15567970275878906,0.1903203328450521,0.14137395222981772,-0.12458101908365886,1
1632355200000,-123.1949580641512,39.20697057539652,4.0,15419.5,14418.0,248.0,247.5,1135.0,2389.0,635.0,984.0,2805.0,2405.0,1514.0,294.58763885498047,294.3639945983887,293.84097544352215,0.18469810485839844,0.15587488810221353,0.19014739990234375,0.02078564961751302,-0.6572583516438802,1
1632441600000,-123.1949580641512,39.20697057539652,4.0,15599.5,14446.0,248.5,247.5,837.5,1916.5,494.0,727.5,2221.5,1955.0,1219.5,295.50001462300617,294.8348871866862,293.88993581136066,0.17770957946777344,0.15598042805989584,0.18997955322265625,-0.1585158109664917,-0.16765403747558594,1
1632528000000,-123.1949580641512,39.20697057539652,4.0,15267.0,14389.0,246.5,246.0,1122.0,2523.0,611.5,990.0,2954.5,2469.0,1538.5,294.2940781911214,294.76575152079266,293.96486473083496,0.17188072204589844,0.15601730346679688,0.18981424967447916,0.2294591267903646,0.4385475317637126,1
1632614400000,-123.1949580641512,39.20697057539652,4.0,15257.0,14299.5,248.5,247.5,895.0,1979.5,481.0,760.0,2379.0,2061.5,1319.0,292.153226852417,293.5185553232829,293.9487895965576,0.16750717163085938,0.15601158142089844,0.18965784708658853,1.0818463166554768,-0.17146801948547363,1
1632700800000,-123.1949580641512,39.20697057539652,4.0,,14234.0,248.5,247.5,5657.5,5880.5,5389.5,5648.5,5753.0,4878.0,3038.5,290.4260794321696,292.21012179056805,293.79593722025555,0.1676959991455078,0.15601666768391928,0.18955357869466147,1.031939188639323,-0.05427360534667969,1
1632787200000,-123.1949580641512,39.20697057539652,5.0,15104.0,14193.0,248.0,247.5,937.0,2040.5,538.5,797.5,2445.5,2087.0,1339.0,287.2449423472087,289.83080101013184,293.4853286743164,0.19860140482584634,0.15632947285970053,0.18959744771321616,1.2837212880452473,-1.324719746907552,1
1632960000000,-123.1949580641512,39.20697057539652,5.0,15357.0,14263.0,248.0,247.5,1084.0,2266.0,565.5,922.5,2689.5,2403.5,1573.5,290.5772393544515,290.15002822875977,292.70817883809406,0.18515396118164062,0.1568279266357422,0.18936475118001303,-0.014905929565429688,-0.6285266081492106,1
1633046400000,-123.1949580641512,39.20697057539652,4.0,15416.0,,247.0,246.5,818.5,1894.5,458.0,701.0,2187.5,1938.5,1212.5,292.56211789449054,291.77440071105957,292.55996068318683,0.1791254679361979,0.1569086710611979,0.18921724955240884,-0.14939435323079428,-0.08167886734008789,1
1633132800000,-123.1949580641512,39.20697057539652,5.0,15325.5,14367.0,248.5,248.0,1122.0,2469.0,601.0,967.0,2881.5,2453.5,1527.5,292.92058118184406,292.49820200602215,292.55422528584796,0.17380714416503906,0.15692901611328125,0.18907610575358072,-0.13751347859700522,-0.27123069763183594,1
1633219200000,-123.1949580641512,39.20697057539652,4.0,15483.0,14412.0,248.5,248.0,822.5,1777.5,464.0,717.0,2137.0,1870.0,1195.5,293.5597565968831,293.03431638081867,292.60773785909015,0.16912206013997397,0.15691248575846353,0.18893559773763022,-0.06165659427642822,-0.2212597131729126,1
1633305600000,-123.1949580641512,39.20697057539652,4.0,15238.5,14326.5,245.5,245.0,1219.5,2597.0,709.0,1082.0,2967.0,2504.0,1571.5,293.4074058532715,293.2803141276042,292.6959635416667,0.1649907430013021,0.15686416625976562,0.1887969970703125,-0.06201744079589844,0.059937516848246254,1
1633392000000,-123.1949580641512,39.20697057539652,3.5,,14332.0,246.0,244.5,2648.0,3479.0,2522.0,2602.5,3688.5,2988.0,2030.5,292.3944842020671,293.08547019958496,292.770211537679,0.16141700744628906,0.15679295857747397,0.18866093953450522,0.7270800272623698,-0.3906002839406331,1
1633478400000,-123.1949580641512,39.20697057539652,3.0,,,,,2433.5,3323.5,2517.0,2404.0,3338.0,2199.0,1295.5,289.842321395874,291.5751043955485,292.7388725280762,0.15936724344889322,0.1567516326904297,0.18858909606933594,1.3210372924804688,-0.529775857925415,1
1633564800000,-123.1949580641512,39.20697057539652,4.0,,13878.0,245.0,245.0,2035.5,2895.5,1822.0,1967.5,2990.5,1889.0,976.0,287.49246470133465,289.8131669362386,292.5449504852295,0.15773455301920572,0.1567211151123047,0.1885401407877604,0.7802778879801432,-0.22288958231608072,1
1633651200000,-123.1949580641512,39.20697057539652,4.0,,,,,802.0,1863.5,460.0,684.0,2048.5,1803.0,1093.0,286.97502581278485,288.7283198038737,292.22105598449707,0.1567840576171875,0.15669886271158853,0.18851089477539062,1.5396111806233723,-0.613750139872233,1
1633737600000,-123.1949580641512,39.20697057539652,4.0,15019.0,,247.0,247.0,1076.0,2281.0,560.5,931.5,2685.0,2293.5,1469.0,286.16834958394367,287.7434539794922,291.8479175567627,0.15947596232096353,0.15668296813964844,0.18847974141438803,0.34875043233235675,-0.5106258392333984,1
1633824000000,-123.1949580641512,39.20697057539652,4.0,15174.0,14108.0,247.0,247.0,855.5,1902.5,472.5,714.0,2247.5,1927.0,1188.0,287.59499804178876,288.1252613067627,291.49751536051434,0.1591485341389974,0.15665054321289062,0.18841552734375,0.8097635904947916,-0.9367075363794962,1
1633910400000,-123.1949580641512,39.20697057539652,4.0,14753.0,14155.0,247.0,246.0,1196.0,2499.0,616.5,1029.5,2934.0,2453.0,1544.5,286.66009457906085,288.3375727335612,291.2427635192871,0.1572271982828776,0.15660413106282553,0.18833541870117188,1.8002452850341797,-2.182769854863485,1
1633996800000,-123.1949580641512,39.20697057539652,4.0,14961.5,13977.0,248.0,247.5,927.0,1835.5,504.0,789.0,2180.0,1922.0,1259.0,284.84947776794434,286.9658120473226,290.9504750569661,0.15573247273763022,0.1565577189127604,0.18826929728190103,0.8103733062744141,-1.4871515035629272,1
1634083200000,-123.1949580641512,39.20697057539652,4.0,14783.0,,245.0,245.0,1364.0,2683.5,798.5,1203.5,3073.0,2660.0,1739.5,285.8267237345378,286.76474889119464,290.6061210632324,0.15425809224446616,0.15650177001953125,0.18819808959960938,1.1861915985743205,-1.0781253973642986,1
1634169600000,-123.1949580641512,39.20697057539652,5.0,15010.0,14036.5,249.0,248.0,992.5,2014.5,485.5,828.0,2421.0,2134.0,1407.0,286.1045093536377,286.92314020792645,290.3277982076009,0.1531244913736979,0.15646235148111978,0.18814977010091147,0.4417432149251302,-0.8637423117955526,1
1634256000000,-123.1949580641512,39.20697057539652,4.0,15076.5,14068.0,245.5,244.5,740.5,1732.0,430.5,644.0,1998.0,1682.5,1009.5,287.8979352315267,287.7323360443115,290.13076400756836,0.1517798105875651,0.15639114379882812,0.18805885314941406,-0.3634440104166667,-0.2394038438796997,1
1634342400000,-123.1949580641512,39.20697057539652,4.0,15180.5,14187.5,248.0,247.5,1072.0,2139.5,534.5,905.0,2541.0,2253.5,1498.5,289.416462580363,288.88122304280597,290.06679407755536,0.1503747304280599,0.15629895528157553,0.1879444122314453,-0.49150975545247394,-0.11850138505299886,1
1634428800000,-123.1949580641512,39.20697057539652,4.0,14804.0,14095.5,247.0,246.5,994.5,2224.0,684.0,865.0,2524.0,2092.5,1271.0,287.88532638549805,289.2603022257487,290.1025021870931,0.15053939819335938,0.15621630350748697,0.18784395853678384,0.0569769541422526,1.2585882743199666,1
1634515200000,-123.1949580641512,39.20697057539652,5.0,,13736.0,246.0,246.0,7075.0,7503.5,6411.5,6908.0,7101.0,5875.0,3634.5,283.7562821706136,286.46732266743976,289.97976875305176,0.2587381998697917,0.1579125722249349,0.1878789265950521,1.1312014261881511,-0.33663753668467206,1
